,CANDIDATE,DATE,TITLE,DESCRIPTION,PUBLISHER,CATEGORY,Related to the Candidate,pct_estimate,Title_Sentiment,Description_Sentiment,pct_estimate_normalized,Daily_Title_Sentiment,Daily_Description_Sentiment,Main_Topics,ABSA_Title,ABSA_Description,Daily_pct_estimate_evolution,Daily_Title_Sentiment_evolution
0,Scott,2023-03-16,"""A final grade on the Mets offseason""",,Amazin' Avenue,Sports,No,1.2136091973791974,77.18644919139425,,12.010244760345977,77.07493571770293,,grade mets,{'grade': 'final'},{},0,0
1,Scott,2023-03-17,"""Poll: Donald Trump Leads Ron DeSantis in Florida GOP Primary""","Former President Donald Trump leads Gov. Ron DeSantis (R-FL) and his other potential competitors in a crowded Republican primary field in Florida, according to a hypothetical poll.",Brietbart,Top,No,1.1893938638954402,85.93444333633363,46.13196208081973,11.262566095247031,86.03090758619744,28.468889392452883,poll donald,{},"{'competitors': 'potential', 'field': 'primary', 'poll': 'hypothetical'}",0,1
2,Scott,2023-03-18,"""Haley, Ramaswamy among those taking on 'woke ideology' in S.C.""","Republicans who are seeking to lead their party in the 2024 presidential race are gathering in South Carolina this weekend with a goal at the forefront of their agenda: taking on ""woke ideology.""","The Washington Times , America’s Newspaper",Top,No,1.179906925985643,27.81547888957345,94.20445310027236,10.969645038552452,52.823858660902744,83.68808693593465,haley ramaswamy,{'ideology': 'woke'},"{'race': 'presidential', 'ideology': 'woke'}",0,0
3,Scott,2023-03-18,"""BE Readers’ Picks: UFC 286""",,Bloody Elbow,Sports,No,1.179906925985643,67.17287201423615,,10.969645038552452,52.823858660902744,83.68808693593465,readers picks,{},{},0,0
4,Scott,2023-03-18,"""South Carolinians Haley and Scott aim to win over Christian conservatives in their home state - CNN""","South Carolinians Haley and Scott aim to win over Christian conservatives in their home state  CNNNikki Haley, Tim Scott converge at Palmetto Family Council 2024 forum  The Washington PostHaley, Ramaswamy among those taking on 'woke ideology' in SC  The Associated PressHaley, Republican leaders attend Vision ‘24 forum  Live 5 News WCSCRepublican leaders to attend ‘Vision 24’ forum in North Charleston  WCBD News 2View Full Coverage on Google News",Google News,Top,Yes,1.179906925985643,65.50725845755194,81.21077371981458,10.969645038552452,52.823858660902744,83.68808693593465,south carolinians,{'conservatives': 'christian'},"{'conservatives': 'christian', 'ideology': 'woke', 'leaders': 'wcscrepublican'}",0,0
5,Scott,2023-03-19,"""Pinkerton: Reflections on the 20th Anniversary of the Iraq War Folly — Lives Lost, Lessons Learned, and Why America Comes First""","The Iraq War has cast a dark shadow over our country and the world, but Americans have always strived to learn from our mistakes, while honoring service and sacrifice.",Brietbart,Top,No,1.3711682149030486,96.1379744055462,87.6946412097135,16.875076210036855,96.47702079810915,83.67085775323532,pinkerton reflections,{'anniversary': '20th'},{'shadow': 'dark'},1,1
6,Scott,2023-03-20,"""Trump silent on abortion as 2024 campaign pushes forward in Iowa""","Moments after he stepped off his plane just outside Davenport, Trump repeatedly refused to say whether he would support a federal law restricting abortion in every state, a move that anti-abortion activists are demanding of the GOP's presidential contenders.",Minnesota Cbs Local,Health,No,1.3722645771611297,94.1640350859384,99.71294007129998,16.908927764058888,80.83223980173018,58.26111321927877,silent abortion,{'silent': 'trump'},"{'law': 'federal', 'activists': 'abortion', 'contenders': 'presidential'}",1,0
7,Scott,2023-03-20,"""Ron DeSantis, Mike Pence react to Trump's claim that he'll be arrested""",Trump and his campaign have begun fundraising on the possibility of his indictment and have highlighted the delayed reaction from the 2024 field.,Minnesota Cbs Local,Politics,No,1.3722645771611297,82.90794735986664,22.513961084354165,16.908927764058888,80.83223980173018,58.26111321927877,ron desantis,{},{'reaction': 'delayed'},1,0
8,Scott,2023-03-20,"""Ron DeSantis, Mike Pence react to Trump's claim that he'll be arrested""",Trump and his campaign have begun fundraising on the possibility of his indictment and have highlighted the delayed reaction from the 2024 field.,Cbs News,Top,No,1.3722645771611297,82.90794735986664,22.513961084354165,16.908927764058888,80.83223980173018,58.26111321927877,ron desantis,{},{'reaction': 'delayed'},1,0
9,Scott,2023-03-20,"""Sen. Mark Warner defends campaign donations from failed bank, while stocks rebound""","Sen. Mark Warner, Virginia Democrat and a member of the Senate banking committee, downplayed the campaign contributions he received from the failed Silicon Valley Bank by saying Monday that he was unswayed by them.","The Washington Times , America’s Newspaper",Top,No,1.3722645771611297,92.04362371263724,98.75064517742784,16.908927764058888,80.83223980173018,58.26111321927877,sen. mark,{'bank': 'failed'},{},1,0
